"rank_change","symbol","rank","padj","gene"
1944,"ABCE1",3069,0.000522105038442076,"ENSG00000164163"
1293,"ZNF665",3070,0.000522685016956865,"ENSG00000197497"
10794,"OR52B5P",3071,0.000524488813746711,"ENSG00000231049"
-539,"RNU6-125P",3072,0.000525462634606343,"ENSG00000207234"
3386,"AHSG",3073,0.000527214389809051,"ENSG00000145192"
9794,"INO80E",3074,0.000529324821056952,"ENSG00000169592"
-212,"NBAT1",3075,0.000529324821056952,"ENSG00000260455"
2110,"SLC9B2",3076,0.000530626621186303,"ENSG00000164038"
-1131,"LINC01150",3077,0.000530626621186303,"ENSG00000229671"
-1471,"RN7SL587P",3078,0.000531702930530005,"ENSG00000240233"
972,"LRPPRC",3079,0.000534749150922106,"ENSG00000138095"
604,"CENPC",3080,0.00053534196490077,"ENSG00000145241"
-384,"PHACTR2P1",3081,0.000536269897962645,"ENSG00000270300"
1892,"TEX10",3082,0.000536832035025725,"ENSG00000136891"
2781,"LINC00630",3083,0.000536832035025725,"ENSG00000223546"
589,"IL21R",3084,0.000537407501747359,"ENSG00000103522"
2080,"PPA1",3085,0.0005377489694768,"ENSG00000180817"
-287,"TMEM258",3086,0.000537766485044654,"ENSG00000134825"
7496,"EIF5AL1",3087,0.000538198586789963,"ENSG00000253626"
-610,"AP001267.3",3088,0.000538748104472445,"ENSG00000255435"
-1207,"AC009120.2",3089,0.000538748104472445,"ENSG00000259972"
757,"NEK1",3090,0.000539009018210986,"ENSG00000137601"
-275,"UBE2CP1",3091,0.000540891853202464,"ENSG00000258648"
1288,"HMGCS2",3092,0.000542065684775515,"ENSG00000134240"
2532,"PAXX",3093,0.00054274138440564,"ENSG00000148362"
-254,"MTND6P18",3094,0.000543027264455695,"ENSG00000227714"
-265,"KNOP1P4",3095,0.000544163046636054,"ENSG00000232422"
-1275,"AC079416.2",3096,0.000544200921913445,"ENSG00000261056"
2750,"PNCK",3097,0.000546194795729426,"ENSG00000130822"
53,"SH3BP5",3098,0.000546194795729426,"ENSG00000131370"
-841,"B3GALNT1P1",3099,0.000547563821394437,"ENSG00000229948"
860,"SPRYD3",3100,0.000548301192854421,"ENSG00000167778"
754,"SLC6A6",3101,0.000548672321696058,"ENSG00000131389"
1672,"CCNDBP1",3102,0.000548672321696058,"ENSG00000166946"
-1515,"GPR173",3103,0.000548672321696058,"ENSG00000184194"
-251,"AC006116.5",3104,0.000551247504106799,"ENSG00000267298"
1024,"OPA1-AS1",3105,0.000551383075969292,"ENSG00000224855"
-1447,"CCDC200",3106,0.000552749403154898,"ENSG00000236383"
5,"MTDH",3107,0.000553394837203301,"ENSG00000147649"
-2402,"RUFY1-AS1",3108,0.000553708978308706,"ENSG00000244945"
1546,"RPS2P15",3109,0.000555788118456754,"ENSG00000235440"
-403,"AC096586.2",3110,0.000556300404397129,"ENSG00000273369"
1010,"TAS2R41",3111,0.000559676866067184,"ENSG00000221855"
12934,"RPL12P4",3112,0.000560564653738215,"ENSG00000185834"
-289,"AC007598.1",3113,0.000560564653738215,"ENSG00000260723"
1159,"HACD3",3114,0.000562254778345089,"ENSG00000074696"
1140,"FAM183DP",3115,0.00056326805151292,"ENSG00000205716"
-2876,"NPEPL1",3116,0.00056326805151292,"ENSG00000215440"
4466,"AC087645.2",3117,0.00056326805151292,"ENSG00000267737"
945,"SOX12",3118,0.000565783349003356,"ENSG00000177732"
-1645,"AC068533.3",3119,0.000565783349003356,"ENSG00000234185"
164,"AC073569.3",3120,0.000565783349003356,"ENSG00000277130"
4839,"SYPL2",3121,0.000566199525872692,"ENSG00000143028"
261,"CHPT1",3122,0.000570137180130692,"ENSG00000111666"
743,"PHF23",3123,0.00057324908360267,"ENSG00000040633"
2227,"WDR3",3124,0.000576234733350808,"ENSG00000065183"
-290,"MIR5692A1",3125,0.000580195335484742,"ENSG00000266318"
927,"JPT1",3126,0.000580199389108084,"ENSG00000189159"
NA,"Z94721.3",3127,0.000581418846056426,"ENSG00000285730"
2008,"RAD51",3128,0.000582192879968538,"ENSG00000051180"
-282,"AC016292.1",3129,0.000583764364215916,"ENSG00000235361"
-1270,"MIR3174",3130,0.000583764364215916,"ENSG00000265871"
1500,"DNM1P47",3131,0.000584742207788417,"ENSG00000259660"
-3042,"POLD4",3132,0.000584851435772286,"ENSG00000175482"
2072,"ERMP1",3133,0.00058640436582969,"ENSG00000099219"
303,"PNPT1",3134,0.00058640436582969,"ENSG00000138035"
-483,"RNU6-850P",3135,0.00058640436582969,"ENSG00000252743"
1615,"G3BP1",3136,0.000586750602109722,"ENSG00000145907"
1381,"PCLAF",3137,0.000586750602109722,"ENSG00000166803"
-2063,"AC114956.2",3138,0.000587384627291719,"ENSG00000249492"
8918,"FXN",3139,0.000587596978966916,"ENSG00000165060"
-1296,"AL731577.1",3140,0.000587596978966916,"ENSG00000226899"
324,"OR2L2",3141,0.000588855542226182,"ENSG00000203663"
1422,"SLC43A2",3142,0.000590117933327523,"ENSG00000167703"
-294,"AC023509.2",3143,0.000590117933327523,"ENSG00000257550"
-316,"MRPL57P8",3144,0.000590117933327523,"ENSG00000282625"
1845,"AC010894.4",3145,0.000590288098795607,"ENSG00000279884"
-216,"TMEM51",3146,0.000591110846573163,"ENSG00000171729"
-640,"AL356512.1",3147,0.000591733089617267,"ENSG00000272195"
156,"MCM3AP-AS1",3148,0.000592722129169705,"ENSG00000215424"
-271,"RPL23AP17",3149,0.000593163039546011,"ENSG00000215893"
1706,"PNMA3",3150,0.000594729509271975,"ENSG00000183837"
3786,"ZFR2",3151,0.000595326908465295,"ENSG00000105278"
1890,"AL031595.2",3152,0.000595326908465295,"ENSG00000280011"
616,"AC097376.3",3153,0.000595456094727032,"ENSG00000273247"
859,"SRFBP1",3154,0.000595984058653848,"ENSG00000151304"
767,"ETS1",3155,0.000596463633092688,"ENSG00000134954"
-632,"EDA2R",3156,0.000598067327250351,"ENSG00000131080"
3201,"ABLIM2",3157,0.000598067327250351,"ENSG00000163995"
2372,"BCOR",3158,0.000598067327250351,"ENSG00000183337"
1078,"AL512306.2",3159,0.000598342662038229,"ENSG00000240219"
9439,"AL356968.2",3160,0.000598374990951298,"ENSG00000235105"
-2814,"AC022973.3",3161,0.000598374990951298,"ENSG00000253720"
652,"AC004491.1",3162,0.000598374990951298,"ENSG00000279996"
NA,"AL031708.1",3163,0.000598820246540667,"ENSG00000261732"
2513,"TTLL5",3164,0.000599476472835875,"ENSG00000119685"
1622,"DTL",3165,0.00060032690314708,"ENSG00000143476"
-547,"TRBV3-1",3166,0.000600715790392457,"ENSG00000237702"
1727,"PPFIA1P1",3167,0.00060196080836855,"ENSG00000271639"
1568,"PITPNM1",3168,0.000602862006151027,"ENSG00000110697"
425,"DUTP2",3169,0.000604946101035728,"ENSG00000254388"
867,"MXI1",3170,0.000606580462762241,"ENSG00000119950"
-1669,"FSBP",3171,0.000608636491930236,"ENSG00000265817"
1333,"LRPAP1",3172,0.000608914400983781,"ENSG00000163956"
-415,"AC109992.2",3173,0.000609101022718653,"ENSG00000244327"
960,"AL353597.3",3174,0.000613126700414218,"ENSG00000279942"
4299,"SAV1",3175,0.000614163560170285,"ENSG00000151748"
840,"ZNF581",3176,0.000614163560170285,"ENSG00000171425"
7445,"ST8SIA5",3177,0.000614509089171863,"ENSG00000101638"
375,"LIN9",3178,0.000614509089171863,"ENSG00000183814"
7779,"CTNNA2",3179,0.00061619611368543,"ENSG00000066032"
-2916,"LIN37",3180,0.00061619611368543,"ENSG00000267796"
-342,"AC093414.1",3181,0.000617024011853111,"ENSG00000229339"
22,"EXOSC4",3182,0.000617095606197816,"ENSG00000178896"
5247,"KIF28P",3183,0.000618333845281343,"ENSG00000223519"
1864,"AC009093.2",3184,0.000618744244005963,"ENSG00000260517"
1450,"HOXB4",3185,0.000622796173997256,"ENSG00000182742"
3357,"OLFM1",3186,0.000623956269194077,"ENSG00000130558"
6864,"PLPPR4",3187,0.000624152238115896,"ENSG00000117600"
556,"CYCSP10",3188,0.000624997545200134,"ENSG00000232901"
1017,"AL357033.4",3189,0.000625376450499669,"ENSG00000277496"
-526,"MT-TY",3190,0.000625768040655009,"ENSG00000210144"
-1297,"AC107214.1",3191,0.000626704236057752,"ENSG00000232648"
1012,"TNFAIP3",3192,0.000626962199719191,"ENSG00000118503"
NA,"AL589693.1",3193,0.000629073389439615,"ENSG00000287092"
723,"MYL12B",3194,0.000633820457864509,"ENSG00000118680"
-286,"HSPE1P8",3195,0.000634001309798172,"ENSG00000217897"
1712,"FBXO45",3196,0.000634552368253537,"ENSG00000174013"
1549,"NSUN5",3197,0.000635461182706226,"ENSG00000130305"
1071,"TNFRSF1A",3198,0.000635838967892132,"ENSG00000067182"
1235,"GTPBP1",3199,0.000636873258702387,"ENSG00000100226"
-990,"NSA2P7",3200,0.000638301256485034,"ENSG00000238251"
1330,"ZFAND3",3201,0.000639403817565605,"ENSG00000156639"
1184,"DTWD1",3202,0.000640968809352421,"ENSG00000104047"
809,"RNASEH2B-AS1",3203,0.000643790011671358,"ENSG00000233672"
-130,"Z93241.1",3204,0.000644038386956628,"ENSG00000270022"
1075,"ANGPT2",3205,0.000645201928473058,"ENSG00000091879"
284,"CCDC169",3206,0.000646025518524363,"ENSG00000242715"
-294,"AL021328.1",3207,0.000646437835962764,"ENSG00000269985"
-324,"SRMP2",3208,0.000646610987715892,"ENSG00000258485"
1024,"AMZ2",3209,0.000647534481070826,"ENSG00000196704"
1277,"ZNF302",3210,0.000647856793115267,"ENSG00000089335"
NA,"AL590064.1",3211,0.000650587541872071,"ENSG00000287837"
1092,"MDFI",3212,0.000650894816095023,"ENSG00000112559"
154,"LYST-AS1",3213,0.000650894816095023,"ENSG00000229463"
4102,"AMER2",3214,0.000650945230228809,"ENSG00000165566"
1421,"RHOT2",3215,0.000651413074395996,"ENSG00000140983"
672,"TCAF2",3216,0.000654261019059195,"ENSG00000170379"
1312,"ZMYM1",3217,0.000655373131000005,"ENSG00000197056"
949,"YIPF1",3218,0.000657007356328657,"ENSG00000058799"
1394,"PBXIP1",3219,0.000657007356328657,"ENSG00000163346"
1585,"CLNS1A",3220,0.00065704623662512,"ENSG00000074201"
1084,"ACSBG2",3221,0.00065704623662512,"ENSG00000130377"
-587,"ZNF749",3222,0.00065704623662512,"ENSG00000186230"
-23,"H3P37",3223,0.00065704623662512,"ENSG00000270433"
8499,"SYT13",3224,0.000659653296728296,"ENSG00000019505"
2211,"ESS2",3225,0.000663593624765919,"ENSG00000100056"
711,"COX6B1",3226,0.000663593624765919,"ENSG00000126267"
1204,"PIGN",3227,0.000663593624765919,"ENSG00000197563"
-1482,"MS4A4E",3228,0.000663593624765919,"ENSG00000214787"
1515,"AL353804.1",3229,0.000663593624765919,"ENSG00000228906"
324,"KNOP1",3230,0.00066581978283199,"ENSG00000103550"
20237,"MRPS31P4",3231,0.000669617617924729,"ENSG00000250299"
1143,"OCEL1",3232,0.000671840263443086,"ENSG00000099330"
-325,"MIR640",3233,0.000672562611806314,"ENSG00000207821"
-1890,"LINC00486",3234,0.000673704490641003,"ENSG00000230876"
1182,"PLEKHF1",3235,0.000674395439974654,"ENSG00000166289"
1849,"SEPSECS-AS1",3236,0.000676283061869283,"ENSG00000281501"
4522,"TECRL",3237,0.000677088148686777,"ENSG00000205678"
1597,"EDN1",3238,0.000678316662290802,"ENSG00000078401"
1032,"AC004865.1",3239,0.000678596662309189,"ENSG00000236274"
1183,"AC139795.1",3240,0.000679747360112543,"ENSG00000246596"
936,"ANAPC1",3241,0.000679803273224736,"ENSG00000153107"
866,"TSPAN14",3242,0.000680245833581137,"ENSG00000108219"
4482,"AL391903.3",3243,0.000680685681501776,"ENSG00000278745"
2704,"RNF169",3244,0.000682028279693167,"ENSG00000166439"
-1873,"AC012085.2",3245,0.000682028279693167,"ENSG00000258274"
969,"TRUB1",3246,0.000684132337444712,"ENSG00000165832"
NA,"AC005050.3",3247,0.000685240802350569,"ENSG00000286076"
2106,"MYO1G",3248,0.000687181310270155,"ENSG00000136286"
9871,"RN7SKP16",3249,0.000687181310270155,"ENSG00000222112"
1571,"ZNF550",3250,0.000687691045846342,"ENSG00000251369"
-175,"AC007431.3",3251,0.000688460955689825,"ENSG00000280028"
NA,"ARL4AP2",3252,0.00068885941718801,"ENSG00000248780"
4127,"TATDN1",3253,0.000689500509360457,"ENSG00000147687"
1206,"TMA16",3254,0.00069001013318956,"ENSG00000198498"
-6,"TRBV5-1",3255,0.00069026884521153,"ENSG00000211734"
-435,"NPTN-IT1",3256,0.000691347416548438,"ENSG00000281183"
1197,"PTPN11",3257,0.000692288360781552,"ENSG00000179295"
4703,"TTC36",3258,0.000692326301280978,"ENSG00000172425"
-234,"SCML2P2",3259,0.000693069723149928,"ENSG00000271105"
1868,"MAP7D3",3260,0.000695482732503744,"ENSG00000129680"
-309,"AC096741.1",3261,0.000696273109124141,"ENSG00000251171"
-414,"HNRNPA1P76",3262,0.000696298063889977,"ENSG00000255141"
-1018,"BEST1",3263,0.000696593540400746,"ENSG00000167995"
683,"PHF13",3264,0.000698475500396446,"ENSG00000116273"
1997,"SELENOI",3265,0.000700120562236048,"ENSG00000138018"
3325,"NOVA1",3266,0.000700120562236048,"ENSG00000139910"
1147,"NCF1B",3267,0.000700120562236048,"ENSG00000182487"
8602,"AC008894.2",3268,0.000700120562236048,"ENSG00000269243"
1047,"HTR3A",3269,0.000700340924417848,"ENSG00000166736"
3303,"ABHD5",3270,0.000702852522840323,"ENSG00000011198"
616,"NYNRIN",3271,0.000702852522840323,"ENSG00000205978"
-1879,"PRH2",3272,0.000703270532156727,"ENSG00000134551"
-131,"IGHD3-16",3273,0.000703270532156727,"ENSG00000211917"
946,"ABCC4",3274,0.000704724194452902,"ENSG00000125257"
1297,"KLF3P1",3275,0.000705694235752272,"ENSG00000253218"
155,"AC138649.1",3276,0.000707404567017532,"ENSG00000274253"
5945,"AC061992.2",3277,0.00070836920090828,"ENSG00000266970"
504,"ACTR1A",3278,0.000708451439621495,"ENSG00000138107"
-1423,"AC008649.2",3279,0.000708451439621495,"ENSG00000267375"
10879,"PFN1P1",3280,0.000709602282427313,"ENSG00000233328"
744,"NUDCD1",3281,0.00071004273085653,"ENSG00000120526"
12436,"ZFP41",3282,0.000710905790255809,"ENSG00000181638"
4828,"SYNJ2BP",3283,0.000710905790255809,"ENSG00000213463"
-684,"AC025040.1",3284,0.000710905790255809,"ENSG00000259188"
769,"CLIC1",3285,0.000712050828822815,"ENSG00000213719"
-1810,"HLA-L",3286,0.000712050828822815,"ENSG00000243753"
551,"CDC45",3287,0.000712371090591244,"ENSG00000093009"
1489,"MAD2L2",3288,0.000712371090591244,"ENSG00000116670"
-457,"VEZTP1",3289,0.000715247050327779,"ENSG00000224072"
-296,"ACRV1",3290,0.000716063105539071,"ENSG00000134940"
-1568,"RPS15AP10",3291,0.000717252192942281,"ENSG00000225447"
1389,"AC090971.4",3292,0.000718698508224225,"ENSG00000259632"
1571,"ZNF430",3293,0.000719763371700074,"ENSG00000118620"
831,"ATP6V0A2",3294,0.000720817303775988,"ENSG00000185344"
1154,"C5",3295,0.000721812595586442,"ENSG00000106804"
1102,"HTR2B",3296,0.000722388147603285,"ENSG00000135914"
3147,"OTOF",3297,0.000722540559275023,"ENSG00000115155"
-261,"NT5C3AP2",3298,0.000723466658445172,"ENSG00000244720"
1410,"SH2D3A",3299,0.000723642478145794,"ENSG00000125731"
2876,"PLEKHB1",3300,0.000725498428884249,"ENSG00000021300"
2320,"MCCC1",3301,0.000726060507289724,"ENSG00000078070"
60,"OTUB1",3302,0.000726778635520507,"ENSG00000167770"
622,"RPS15AP29",3303,0.000727443596419031,"ENSG00000237827"
306,"AL353796.1",3304,0.000727443596419031,"ENSG00000259994"
-1339,"HNRNPA3P11",3305,0.000727443596419031,"ENSG00000260689"
2960,"RGS4",3306,0.000729112012064404,"ENSG00000117152"
-321,"AL096701.2",3307,0.000729591162248421,"ENSG00000229169"
-1403,"UPF3AP3",3308,0.000730013585920364,"ENSG00000234709"
1582,"VEZT",3309,0.000730470268019476,"ENSG00000028203"
-1233,"LRRC34",3310,0.000730718369956731,"ENSG00000171757"
755,"UTP20",3311,0.000730818259919634,"ENSG00000120800"
-279,"RNU6-258P",3312,0.000732961574506816,"ENSG00000212186"
-216,"RN7SL338P",3313,0.000733881535436205,"ENSG00000241568"
-1400,"RNU6-879P",3314,0.000735743777697838,"ENSG00000201198"
1124,"OR13A1",3315,0.000735946496540997,"ENSG00000256574"
897,"FKBPL",3316,0.000736289177248507,"ENSG00000204315"
106,"AC009962.1",3317,0.000736942212098304,"ENSG00000260742"
NA,"RELA-DT",3318,0.000736942212098304,"ENSG00000285533"
-535,"AL591866.1",3319,0.000737622304331083,"ENSG00000229519"
626,"AC012618.3",3320,0.000737622304331083,"ENSG00000234773"
-1419,"AC008395.1",3321,0.000737622304331083,"ENSG00000268051"
-1434,"AC009812.3",3322,0.000738984561075493,"ENSG00000254162"
-1103,"MADD-AS1",3323,0.000741649032931535,"ENSG00000256746"
-695,"AC004158.1",3324,0.000741658685131919,"ENSG00000260664"
10195,"SDCBPP3",3325,0.000742155061463438,"ENSG00000232801"
-2475,"POLG2",3326,0.000742155061463438,"ENSG00000256525"
1737,"ELOVL4",3327,0.000742672615960164,"ENSG00000118402"
-94,"RPS3AP27",3328,0.000742672615960164,"ENSG00000226205"
-578,"FAM186A",3329,0.000743100935508401,"ENSG00000185958"
1265,"SNPH",3330,0.000743355061389532,"ENSG00000101298"
632,"SHANK3",3331,0.000743355061389532,"ENSG00000251322"
1325,"SLC39A10",3332,0.000743982525265403,"ENSG00000196950"
2063,"NUAK1",3333,0.000745964435730994,"ENSG00000074590"
1550,"CD34",3334,0.000745964435730994,"ENSG00000174059"
15739,"AL080243.2",3335,0.000747094350793544,"ENSG00000237214"
1001,"TCN2",3336,0.000749691083189229,"ENSG00000185339"
1328,"MAPK7",3337,0.000751050713492763,"ENSG00000166484"
4471,"C1QTNF3",3338,0.000753967356614667,"ENSG00000082196"
1779,"CSNK1A1L",3339,0.000754056297855582,"ENSG00000180138"
1509,"PSMC4",3340,0.000759314830644645,"ENSG00000013275"
4685,"CKB",3341,0.000759314830644645,"ENSG00000166165"
-380,"PRRT2",3342,0.000759700900536008,"ENSG00000167371"
-1747,"AP004289.1",3343,0.000762440008734228,"ENSG00000225017"
1620,"STK11",3344,0.000762491282769586,"ENSG00000118046"
4879,"TRPT1",3345,0.000762854026190575,"ENSG00000149743"
-335,"AC004702.1",3346,0.000762854026190575,"ENSG00000263494"
4424,"MAEA",3347,0.000763452100026764,"ENSG00000090316"
-611,"SHFL",3348,0.00076363448441403,"ENSG00000130813"
3431,"CSDC2",3349,0.000764203208797427,"ENSG00000172346"
7003,"ATP5F1EP2",3350,0.000765174694524919,"ENSG00000180389"
-1448,"Metazoa_SRP",3351,0.000765662237840092,"ENSG00000274841"
2424,"OTUD7A",3352,0.000766021715382908,"ENSG00000169918"
-308,"AL445685.1",3353,0.000767550714124657,"ENSG00000223390"
5079,"SULT4A1",3354,0.000767690148152721,"ENSG00000130540"
1926,"HCG18",3355,0.000767690148152721,"ENSG00000231074"
1068,"SH3PXD2A",3356,0.000768983766762974,"ENSG00000107957"
801,"CRISP3",3357,0.000771501233239537,"ENSG00000096006"
844,"LTA",3358,0.000771501233239537,"ENSG00000226979"
NA,"AL049779.4",3359,0.000771513443667743,"ENSG00000286861"
480,"SCUBE1",3360,0.00077240273199978,"ENSG00000159307"
-1910,"AC093423.2",3361,0.00077240273199978,"ENSG00000230735"
-1214,"AC244502.3",3362,0.00077240273199978,"ENSG00000259042"
-32,"AC004540.2",3363,0.000778061664902349,"ENSG00000225792"
258,"TPP2",3364,0.000778123461042024,"ENSG00000134900"
-199,"AC008507.2",3365,0.000779549216719809,"ENSG00000267006"
-450,"AC010226.1",3366,0.000784823908162515,"ENSG00000249249"
2434,"DDHD1",3367,0.000786671806609271,"ENSG00000100523"
-61,"HMGN2P28",3368,0.000786671806609271,"ENSG00000236086"
943,"XCL1",3369,0.000786978115724262,"ENSG00000143184"
-888,"COL4A5",3370,0.000791949074712412,"ENSG00000188153"
965,"TNFRSF1B",3371,0.000792660989562414,"ENSG00000028137"
-411,"CLCC1",3372,0.000793556411639699,"ENSG00000121940"
967,"PLK1",3373,0.000793556411639699,"ENSG00000166851"
1151,"TEX38",3374,0.000793556411639699,"ENSG00000186118"
101,"DHRS7",3375,0.000793642893688157,"ENSG00000100612"
1283,"CKMT2-AS1",3376,0.000793642893688157,"ENSG00000247572"
-1456,"AC005899.8",3377,0.000795012826111371,"ENSG00000279762"
515,"OS9",3378,0.000795278238272189,"ENSG00000135506"
849,"SOCS3",3379,0.000797587226789217,"ENSG00000184557"
1681,"VRK3",3380,0.000799915871863422,"ENSG00000105053"
1496,"ABCA7",3381,0.000801050791782822,"ENSG00000064687"
5422,"PTPN5",3382,0.000801627690161235,"ENSG00000110786"
105,"ZNF619",3383,0.000802881025615589,"ENSG00000177873"
NA,"AL109824.1",3384,0.000802881025615589,"ENSG00000286803"
1415,"WASHC1",3385,0.000803143032606323,"ENSG00000181404"
1264,"AP001372.2",3386,0.000803143032606323,"ENSG00000254837"
2255,"LINC01146",3387,0.000803364141074356,"ENSG00000258867"
1275,"NMRK1",3388,0.000803676295088279,"ENSG00000106733"
1195,"GPR180",3389,0.000804305955032286,"ENSG00000152749"
-400,"AL161672.1",3390,0.000804956349776371,"ENSG00000229010"
1295,"AL954705.1",3391,0.000806409314091405,"ENSG00000231181"
-1444,"AP003696.1",3392,0.000806409314091405,"ENSG00000253385"
NA,"AL590550.1",3393,0.000806409314091405,"ENSG00000287097"
-630,"RPS2P45",3394,0.000808445299951282,"ENSG00000244378"
1328,"RAB11FIP2",3395,0.000810045209214878,"ENSG00000107560"
665,"LRRC37A4P",3396,0.000810879352885374,"ENSG00000214425"
-1272,"SNORA71B",3397,0.000812609388524273,"ENSG00000235408"
1213,"CARD11",3398,0.000814763607167609,"ENSG00000198286"
-1180,"AC004803.1",3399,0.000816676101548412,"ENSG00000250132"
-331,"COX6CP14",3400,0.000817118368761947,"ENSG00000239576"
363,"AC109597.2",3401,0.00081809169710634,"ENSG00000261158"
1051,"HOXB5",3402,0.000818152496337598,"ENSG00000120075"
401,"RASGRP3",3403,0.000818152496337598,"ENSG00000152689"
-270,"RASAL2",3404,0.00081834568861555,"ENSG00000075391"
1047,"TRAV8-1",3405,0.000818550037154145,"ENSG00000211782"
1236,"CRYZP1",3406,0.000820416720994766,"ENSG00000233025"
1617,"TBC1D10B",3407,0.000821010274830795,"ENSG00000169221"
2916,"AL031666.2",3408,0.000821355351325274,"ENSG00000267882"
3267,"FUT4",3409,0.000821795181591646,"ENSG00000196371"
415,"SIGLEC10",3410,0.000823020491487895,"ENSG00000142512"
5003,"MAL2",3411,0.000823020491487895,"ENSG00000147676"
1771,"SELENOM",3412,0.000823020491487895,"ENSG00000198832"
-472,"Metazoa_SRP",3413,0.000823056632192206,"ENSG00000276396"
-728,"RHBDL2",3414,0.000823092132080457,"ENSG00000158315"
1492,"NFKB2",3415,0.000825008804374157,"ENSG00000077150"
179,"SLC12A5-AS1",3416,0.000826399903535673,"ENSG00000204044"
-270,"PSD2-AS1",3417,0.000826399903535673,"ENSG00000249131"
-320,"AC100774.1",3418,0.000827848294087738,"ENSG00000261529"
