"padj","gene","symbol","rank","rank_change"
8.49516280131521e-06,"ENSG00000264757","MIR3198-1",2168,14597
8.51415568931104e-06,"ENSG00000104805","NUCB1",2169,-308
8.52865038347283e-06,"ENSG00000240549","THOC7-AS1",2170,1664
8.56134953891109e-06,"ENSG00000228343","AC115618.2",2171,NA
8.58209595460168e-06,"ENSG00000131203","IDO1",2172,-685
8.59144362563216e-06,"ENSG00000270823","AC007938.2",2173,1622
8.61591819369246e-06,"ENSG00000236703","MYB-AS1",2174,-287
8.65282907302819e-06,"ENSG00000140488","CELF6",2175,9706
8.66540244913581e-06,"ENSG00000272650","AC110792.3",2176,2040
8.68178674165661e-06,"ENSG00000211829","TRDC",2177,-215
8.75787347284763e-06,"ENSG00000154309","DISP1",2178,7055
8.78406211367148e-06,"ENSG00000007129","CEACAM21",2179,3215
8.7988720410628e-06,"ENSG00000235837","AC073333.1",2180,2799
8.85837176224032e-06,"ENSG00000136206","SPDYE1",2181,-818
8.85837176224032e-06,"ENSG00000238317","SNORD11",2182,10633
8.86095993261947e-06,"ENSG00000105520","PLPPR2",2183,-591
8.90468529103947e-06,"ENSG00000172888","ZNF621",2184,-1095
8.96641269519756e-06,"ENSG00000261049","AC007347.1",2185,1599
8.96783190926732e-06,"ENSG00000205323","SARNP",2186,7896
8.97374153054579e-06,"ENSG00000129538","RNASE1",2187,-724
8.97518363218783e-06,"ENSG00000125656","CLPP",2188,-926
8.97953258308898e-06,"ENSG00000252759","Y_RNA",2189,22762
8.98467838366997e-06,"ENSG00000143761","ARF1",2190,-605
9.01289945885423e-06,"ENSG00000123144","TRIR",2191,-795
9.08084861228622e-06,"ENSG00000197961","ZNF121",2192,-640
9.1034208054832e-06,"ENSG00000238917","SNORD10",2193,NA
9.10676232648632e-06,"ENSG00000200537","RNY4P6",2194,3028
9.10676232648632e-06,"ENSG00000250508","LINC02701",2195,-174
9.17682731121121e-06,"ENSG00000116824","CD2",2196,-572
9.21119283851712e-06,"ENSG00000149557","FEZ1",2197,-1774
9.25660087201515e-06,"ENSG00000274024","AL590282.1",2198,201
9.29225736529288e-06,"ENSG00000234684","SDCBP2-AS1",2199,-1445
9.30583043604713e-06,"ENSG00000227773","ASH1L-IT1",2200,166
9.32271588996886e-06,"ENSG00000168903","BTNL3",2201,-1173
9.39219440096729e-06,"ENSG00000136167","LCP1",2202,-191
9.43002214325348e-06,"ENSG00000122966","CIT",2203,-364
9.43002214325348e-06,"ENSG00000223722","IFITM3P2",2204,-1968
9.43002214325348e-06,"ENSG00000240723","RN7SL382P",2205,318
9.46304459825908e-06,"ENSG00000007520","TSR3",2206,-279
9.47028926772464e-06,"ENSG00000230569","AC114763.2",2207,183
9.47028926772464e-06,"ENSG00000255566","AC135279.2",2208,478
9.528345242191e-06,"ENSG00000179397","CATSPERE",2209,97
9.53589956285097e-06,"ENSG00000238251","NSA2P7",2210,990
9.60643733317037e-06,"ENSG00000254431","AC084083.1",2211,-130
9.61330916500186e-06,"ENSG00000236478","AC012513.2",2212,-314
9.63153003531603e-06,"ENSG00000234084","AL049552.1",2213,599
9.6504909189273e-06,"ENSG00000279039","AC011447.6",2214,151
9.67753273801831e-06,"ENSG00000128482","RNF112",2215,-548
9.6976335771899e-06,"ENSG00000115827","DCAF17",2216,-1128
9.72095859693682e-06,"ENSG00000162526","TSSK3",2217,407
9.74266037738012e-06,"ENSG00000185065","AC000068.1",2218,1615
9.77070150022411e-06,"ENSG00000250132","AC004803.1",2219,1180
9.7731370763602e-06,"ENSG00000256746","MADD-AS1",2220,1103
9.81919702598569e-06,"ENSG00000214753","HNRNPUL2",2221,22598
9.86440418213568e-06,"ENSG00000012779","ALOX5",2222,-694
9.89828485112756e-06,"ENSG00000121933","TMIGD3",2223,-862
9.90325266799519e-06,"ENSG00000161681","SHANK1",2224,2571
9.97289642629289e-06,"ENSG00000157999","ANKRD61",2225,155
9.99408210136474e-06,"ENSG00000266208","AC080112.1",2226,NA
1.00409720482334e-05,"ENSG00000235109","ZSCAN31",2227,498
1.00428283933354e-05,"ENSG00000128918","ALDH1A2",2228,-1530
1.00428283933354e-05,"ENSG00000169174","PCSK9",2229,-1194
1.00428283933354e-05,"ENSG00000233974","AC138951.1",2230,821
1.00428283933354e-05,"ENSG00000236327","AL831737.1",2231,209
1.00758368062864e-05,"ENSG00000102886","GDPD3",2232,-1488
1.0096812466219e-05,"ENSG00000003987","MTMR7",2233,-17
1.01163351213979e-05,"ENSG00000236434","AL162430.2",2234,1581
1.01246545811064e-05,"ENSG00000163463","KRTCAP2",2235,39685
1.01374093513301e-05,"ENSG00000188452","CERKL",2236,16369
1.03170434139177e-05,"ENSG00000253043","RNU7-181P",2237,11002
1.03435467281069e-05,"ENSG00000100908","EMC9",2238,4180
1.03698933653116e-05,"ENSG00000184076","UQCR10",2239,10976
1.0382758267017e-05,"ENSG00000105321","CCDC9",2240,-1237
1.04140558957126e-05,"ENSG00000135631","RAB11FIP5",2241,-575
1.04331134158778e-05,"ENSG00000237950","AL357079.1",2242,4534
1.04546799972328e-05,"ENSG00000112200","ZNF451",2243,-1165
1.0471336564057e-05,"ENSG00000228634","AL136115.1",2244,6947
1.04797733440761e-05,"ENSG00000167995","BEST1",2245,1018
1.04952129411075e-05,"ENSG00000237679","VDAC1P11",2246,172
1.06053616055624e-05,"ENSG00000125652","ALKBH7",2247,-915
1.06198256912809e-05,"ENSG00000183484","GPR132",2248,-604
1.06198256912809e-05,"ENSG00000205339","IPO7",2249,-937
1.06274824982819e-05,"ENSG00000223442","TH2LCRR",2250,8619
1.06752295325329e-05,"ENSG00000251562","MALAT1",2251,-1206
1.0690781274034e-05,"ENSG00000211597","IGKJ1",2252,39561
1.08088035563829e-05,"ENSG00000227413","AL022238.1",2253,3016
1.0838780264559e-05,"ENSG00000156858","PRR14",2254,-1068
1.0838780264559e-05,"ENSG00000262833","AC016245.1",2255,88
1.08888528119382e-05,"ENSG00000279443","AL513497.1",2256,-284
1.09380107906006e-05,"ENSG00000199545","RNA5SP195",2257,6698
1.10207759704881e-05,"ENSG00000229948","B3GALNT1P1",2258,841
1.10412440387087e-05,"ENSG00000105700","KXD1",2259,2250
1.10412440387087e-05,"ENSG00000125676","THOC2",2260,-1086
1.10995107406378e-05,"ENSG00000224699","LAMTOR5-AS1",2261,650
1.10995107406378e-05,"ENSG00000259463","AC020661.2",2262,221
1.11495581222872e-05,"ENSG00000182621","PLCB1",2263,-1008
1.11503378714456e-05,"ENSG00000117407","ARTN",2264,-874
1.12459902445693e-05,"ENSG00000131747","TOP2A",2265,-706
1.12471113772728e-05,"ENSG00000178440","TIMM23B-AGAP6",2266,-4
1.13191729689002e-05,"ENSG00000163939","PBRM1",2267,-851
1.13545714612792e-05,"ENSG00000164164","OTUD4",2268,-785
1.13724121631448e-05,"ENSG00000234369","TATDN1P1",2269,-10
1.13848011016854e-05,"ENSG00000205929","C21orf62",2270,3905
1.15501939529922e-05,"ENSG00000197948","FCHSD1",2271,-669
1.15617273158659e-05,"ENSG00000176268","CYCSP34",2272,4411
1.16273640607472e-05,"ENSG00000164821","DEFA4",2273,-611
1.17529640748858e-05,"ENSG00000271743","AF287957.1",2274,1627
1.18040412022935e-05,"ENSG00000204642","HLA-F",2275,-311
1.18359732735345e-05,"ENSG00000116691","MIIP",2276,-518
1.18585462400625e-05,"ENSG00000049249","TNFRSF9",2277,-540
1.18993141157293e-05,"ENSG00000152382","TADA1",2278,159
1.20559061735126e-05,"ENSG00000279187","AC027601.4",2279,23
1.21890348601716e-05,"ENSG00000004776","HSPB6",2280,-420
1.21921491297752e-05,"ENSG00000249258","AC079193.2",2281,1298
1.22290953987587e-05,"ENSG00000205740","AL359878.1",2282,3762
1.22677487438843e-05,"ENSG00000172803","SNX32",2283,6147
1.23939126692526e-05,"ENSG00000124251","TP53TG5",2284,4389
1.24152046976302e-05,"ENSG00000160336","ZNF761",2285,-1296
1.24152046976302e-05,"ENSG00000252516","RNA5SP82",2286,6456
1.24839978398833e-05,"ENSG00000271936","AC012073.1",2287,-307
1.2539091851806e-05,"ENSG00000271789","AL080317.1",2288,-866
1.25409892293176e-05,"ENSG00000178980","SELENOW",2289,-1305
1.25536605404184e-05,"ENSG00000215796","AL512637.1",2290,1738
1.25969692878531e-05,"ENSG00000276545","PCDHGB9P",2291,-728
1.26081892958139e-05,"ENSG00000260949","AP006545.1",2292,-613
1.26669529751076e-05,"ENSG00000166579","NDEL1",2293,-964
1.26828286335061e-05,"ENSG00000116661","FBXO2",2294,-911
1.26828286335061e-05,"ENSG00000276070","CCL4L2",2295,-704
1.27142780753486e-05,"ENSG00000227730","MTND6P5",2296,248
1.27548203445433e-05,"ENSG00000258912","LINC02316",2297,15492
1.27566049349127e-05,"ENSG00000214652","ZNF727",2298,441
1.2762838576576e-05,"ENSG00000213842","SUGT1P2",2299,480
1.28300885715639e-05,"ENSG00000111325","OGFOD2",2300,6302
1.28590021128412e-05,"ENSG00000137992","DBT",2301,-956
1.28590021128412e-05,"ENSG00000212332","RNU6-780P",2302,3185
1.28671098644326e-05,"ENSG00000216636","RPL7P25",2303,2000
1.2867188863971e-05,"ENSG00000161813","LARP4",2304,-519
1.28730840275311e-05,"ENSG00000231063","RPL6P6",2305,261
1.28868317767002e-05,"ENSG00000128185","DGCR6L",2306,-782
1.28868317767002e-05,"ENSG00000141506","PIK3R5",2307,-848
1.28978487780913e-05,"ENSG00000242522","KLHL6-AS1",2308,6884
1.29362712356064e-05,"ENSG00000060971","ACAA1",2309,-1232
1.30469463229846e-05,"ENSG00000103067","ESRP2",2310,-2013
1.31023834112273e-05,"ENSG00000072786","STK10",2311,-817
1.31023834112273e-05,"ENSG00000223724","RAD17P2",2312,8062
1.31516912453734e-05,"ENSG00000185825","BCAP31",2313,-537
1.31520793712967e-05,"ENSG00000104738","MCM4",2314,-1146
1.31866335204467e-05,"ENSG00000004660","CAMKK1",2315,-1155
1.32095955940569e-05,"ENSG00000279340","AC090617.7",2316,239
1.3246123766785e-05,"ENSG00000207554","MIR647",2317,26912
1.32493864433775e-05,"ENSG00000243053","RPL31P58",2318,236
1.32709243036933e-05,"ENSG00000113658","SMAD5",2319,-885
1.32777246216982e-05,"ENSG00000233877","AL606517.1",2320,247
1.33005758103112e-05,"ENSG00000253710","ALG11",2321,-1310
1.33212271846839e-05,"ENSG00000178404","CEP295NL",2322,1381
1.33321435825773e-05,"ENSG00000187017","ESPN",2323,-762
1.33321435825773e-05,"ENSG00000284095","AC055733.4",2324,133
1.33884408910659e-05,"ENSG00000101425","BPI",2325,-200
1.34200033478744e-05,"ENSG00000131023","LATS1",2326,-1182
1.34200033478744e-05,"ENSG00000188404","SELL",2327,-559
1.34432685422161e-05,"ENSG00000123485","HJURP",2328,-424
1.34601242250462e-05,"ENSG00000086544","ITPKC",2329,-579
1.34601242250462e-05,"ENSG00000229956","ZRANB2-AS2",2330,5602
1.34640895526743e-05,"ENSG00000140332","TLE3",2331,-988
1.34744659000032e-05,"ENSG00000236732","AC094019.2",2332,1675
1.35099776417853e-05,"ENSG00000223884","AC068481.1",2333,7719
1.35460300699174e-05,"ENSG00000160180","TFF3",2334,-811
1.35628817014051e-05,"ENSG00000075234","TTC38",2335,-857
1.35760265021879e-05,"ENSG00000235121","AL645504.1",2336,150
1.35773542326354e-05,"ENSG00000224400","AC010880.1",2337,12
1.35809531796179e-05,"ENSG00000078061","ARAF",2338,-1016
1.3620857396027e-05,"ENSG00000165233","CARD19",2339,-927
1.36621034862846e-05,"ENSG00000146918","NCAPG2",2340,-1006
1.37092488241152e-05,"ENSG00000224451","ATP5PBP1",2341,1435
1.37092488241152e-05,"ENSG00000261628","AC087481.2",2342,226
1.37103961889848e-05,"ENSG00000248996","AC145098.1",2343,-1297
1.37545340760825e-05,"ENSG00000144567","RETREG2",2344,-690
1.38316765440506e-05,"ENSG00000267262","AC011444.2",2345,1546
1.38319968600946e-05,"ENSG00000188897","AC099489.1",2346,-862
1.38417040390068e-05,"ENSG00000232774","AL355916.1",2347,2207
1.40239094542696e-05,"ENSG00000242553","AP001432.1",2348,3452
1.40353703514784e-05,"ENSG00000126709","IFI6",2349,-776
1.4051437279541e-05,"ENSG00000111802","TDP2",2350,-682
1.40608206283799e-05,"ENSG00000129925","PGAP6",2351,-510
1.41209771498733e-05,"ENSG00000270110","AL353593.2",2352,6489
1.41697709052704e-05,"ENSG00000154874","CCDC144B",2353,-617
1.4175278232999e-05,"ENSG00000258134","AC016954.1",2354,252
1.42063887364908e-05,"ENSG00000141522","ARHGDIA",2355,-366
1.42063887364908e-05,"ENSG00000196154","S100A4",2356,-526
1.42063887364908e-05,"ENSG00000280384","FP325332.1",2357,270
1.42187996643907e-05,"ENSG00000176124","DLEU1",2358,-1737
1.42187996643907e-05,"ENSG00000230946","HNRNPA1P68",2359,303
1.42426850549532e-05,"ENSG00000184465","WDR27",2360,599
1.42461716935126e-05,"ENSG00000252503","RNU6-531P",2361,90
1.4250421047446e-05,"ENSG00000262815","AC087501.2",2362,250
1.42613996882741e-05,"ENSG00000244932","AL449212.1",2363,19131
1.42613996882741e-05,"ENSG00000270429","KNOP1P2",2364,-603
1.43140179884718e-05,"ENSG00000231905","SETP10",2365,210
1.4364716150044e-05,"ENSG00000260465","AC018557.1",2366,NA
1.44788123875299e-05,"ENSG00000257195","HNRNPA1P50",2367,52
1.44882098760456e-05,"ENSG00000113811","SELENOK",2368,-926
1.44882098760456e-05,"ENSG00000125148","MT2A",2369,-766
1.44882098760456e-05,"ENSG00000131748","STARD3",2370,-1600
1.44882098760456e-05,"ENSG00000225900","HSPE1P13",2371,-294
1.44882098760456e-05,"ENSG00000269806","BICRA-AS1",2372,1137
1.45190837396794e-05,"ENSG00000249835","VCAN-AS1",2373,3075
1.45190837396794e-05,"ENSG00000272754","AL133245.1",2374,-1530
1.45325280558788e-05,"ENSG00000051523","CYBA",2375,-1055
1.45325280558788e-05,"ENSG00000253953","PCDHGB4",2376,237
1.45368554982783e-05,"ENSG00000229820","CR391992.1",2377,1777
1.45731753479021e-05,"ENSG00000156509","FBXO43",2378,-79
1.46455404321541e-05,"ENSG00000157181","ODR4",2379,-753
1.47116600279806e-05,"ENSG00000128040","SPINK2",2380,-744
1.47330146022299e-05,"ENSG00000147099","HDAC8",2381,-1165
1.47330856585316e-05,"ENSG00000245293","CYP2U1-AS1",2382,1703
1.47330856585316e-05,"ENSG00000259768","AC004943.2",2383,-1219
1.4766608765413e-05,"ENSG00000260671","AC010536.2",2384,3105
1.47803340889127e-05,"ENSG00000105122","RASAL3",2385,-954
1.48547255008304e-05,"ENSG00000135763","URB2",2386,-1015
1.48596751797659e-05,"ENSG00000260536","AL035071.2",2387,2973
1.49029956319028e-05,"ENSG00000130830","MPP1",2388,-988
1.49029956319028e-05,"ENSG00000275488","AC023509.5",2389,-284
1.4943709823889e-05,"ENSG00000100258","LMF2",2390,-958
1.50469382645069e-05,"ENSG00000183569","SERHL2",2391,2507
1.50894402366574e-05,"ENSG00000237440","ZNF737",2392,1315
1.51686324397553e-05,"ENSG00000146247","PHIP",2393,-948
1.51728625814244e-05,"ENSG00000099622","CIRBP",2394,-884
1.52442096183264e-05,"ENSG00000260635","AC092338.1",2395,1672
1.52905916774632e-05,"ENSG00000005075","POLR2J",2396,-720
1.53453308172461e-05,"ENSG00000159496","RGL4",2397,-751
1.53453308172461e-05,"ENSG00000162517","PEF1",2398,-371
1.53453308172461e-05,"ENSG00000203737","GPR52",2399,5470
1.53671278572663e-05,"ENSG00000244618","RN7SL334P",2400,456
1.53686040734796e-05,"ENSG00000237596","AL138828.1",2401,1436
1.5372592443852e-05,"ENSG00000065320","NTN1",2402,563
1.53879475740817e-05,"ENSG00000186350","RXRA",2403,-677
1.55127336157553e-05,"ENSG00000274093","AC009032.1",2404,-330
1.55191553739711e-05,"ENSG00000263731","AC145207.5",2405,-1904
1.55420631077912e-05,"ENSG00000104970","KIR3DX1",2406,-918
1.55420631077912e-05,"ENSG00000132155","RAF1",2407,16347
1.5553808752516e-05,"ENSG00000158710","TAGLN2",2408,-627
1.55722145970105e-05,"ENSG00000198075","SULT1C4",2409,2603
1.55722145970105e-05,"ENSG00000266967","AARSD1",2410,35957
1.55722145970105e-05,"ENSG00000272359","RNU4-89P",2411,1744
1.56631155027943e-05,"ENSG00000174485","DENND4A",2412,-900
1.56860489495734e-05,"ENSG00000130734","ATG4D",2413,-829
1.56969594151996e-05,"ENSG00000227433","AC090018.1",2414,196
1.57105195922577e-05,"ENSG00000168060","NAALADL1",2415,-642
1.57510711808539e-05,"ENSG00000101210","EEF1A2",2416,-1588
1.57761049896506e-05,"ENSG00000225783","MIAT",2417,-409
1.57792194249788e-05,"ENSG00000089351","GRAMD1A",2418,-1004
1.58214083851845e-05,"ENSG00000245954","LINC02273",2419,-536
1.59772718046493e-05,"ENSG00000163291","PAQR3",2420,-29
1.59893992073729e-05,"ENSG00000278635","AC141557.2",2421,6914
1.59951711415584e-05,"ENSG00000235731","LINC02250",2422,176
1.60153236764764e-05,"ENSG00000272711","AC019069.1",2423,-359
1.60153236764764e-05,"ENSG00000278991","AC090181.3",2424,-647
1.60523032671872e-05,"ENSG00000259201","AC090971.2",2425,3329
1.60684775688575e-05,"ENSG00000270728","AL035413.1",2426,1717
1.6093826245548e-05,"ENSG00000117410","ATP6V0B",2427,-1180
1.61071348573233e-05,"ENSG00000253607","AC104316.1",2428,208
1.61453093438505e-05,"ENSG00000148204","CRB2",2429,-1040
1.61862827610586e-05,"ENSG00000180549","FUT7",2430,1250
1.62579856287585e-05,"ENSG00000237264","FTH1P11",2431,-837
1.62610643438398e-05,"ENSG00000066855","MTFR1",2432,6269
1.63242287561761e-05,"ENSG00000049883","PTCD2",2433,-818
1.63445492453873e-05,"ENSG00000110076","NRXN2",2434,175
1.63585189850265e-05,"ENSG00000169223","LMAN2",2435,-559
1.64161486629579e-05,"ENSG00000103599","IQCH",2436,17
1.64583480103796e-05,"ENSG00000114204","SERPINI2",2437,-409
1.64675704047301e-05,"ENSG00000203734","ECT2L",2438,575
1.65065651863406e-05,"ENSG00000212125","TAS2R15P",2439,1247
1.65247813541896e-05,"ENSG00000180209","MYLPF",2440,-1391
1.65309207789609e-05,"ENSG00000111275","ALDH2",2441,1712
1.65309207789609e-05,"ENSG00000125970","RALY",2442,-971
1.65663799914135e-05,"ENSG00000187792","ZNF70",2443,-758
1.66148441453891e-05,"ENSG00000253586","AC067817.1",2444,229
1.67842404479428e-05,"ENSG00000267560","AC027514.2",2445,1534
1.68304726449793e-05,"ENSG00000128011","LRFN1",2446,-1373
1.68304726449793e-05,"ENSG00000230409","TCEA1P2",2447,4383
1.68521269389028e-05,"ENSG00000267852","AC119396.2",2448,6037
1.6853493643601e-05,"ENSG00000237400","AC006960.2",2449,1564
1.68812588534483e-05,"ENSG00000111605","CPSF6",2450,-1046
1.69199905885658e-05,"ENSG00000160783","PMF1",2451,17623
1.69681829541554e-05,"ENSG00000227382","EIF4A2P2",2452,231
1.69729810497262e-05,"ENSG00000157500","APPL1",2453,-1118
1.70635451124545e-05,"ENSG00000100426","ZBED4",2454,-1155
1.70635451124545e-05,"ENSG00000122122","SASH3",2455,-765
1.70909377655652e-05,"ENSG00000092841","MYL6",2456,-523
1.70909377655652e-05,"ENSG00000201533","RN7SKP237",2457,219
1.71632985893505e-05,"ENSG00000199824","RNU6-199P",2458,194
1.71763686319851e-05,"ENSG00000233044","AL049820.1",2459,190
1.71788425207621e-05,"ENSG00000140941","MAP1LC3B",2460,-641
1.72162109982935e-05,"ENSG00000148841","ITPRIP",2461,327
1.72481596151278e-05,"ENSG00000264653","MIR5194",2462,8776
1.72861721530425e-05,"ENSG00000101276","SLC52A3",2463,-1077
1.72887419955382e-05,"ENSG00000135404","CD63",2464,-867
1.72887419955382e-05,"ENSG00000226564","FTH1P20",2465,-2084
1.73745557774108e-05,"ENSG00000106692","FKTN",2466,-684
1.73745557774108e-05,"ENSG00000142784","WDTC1",2467,-867
1.73745557774108e-05,"ENSG00000241577","AC060234.3",2468,1777
1.73974897528744e-05,"ENSG00000257279","AC127164.1",2469,395
1.75079061030588e-05,"ENSG00000252361","RNU6-118P",2470,14482
1.75301195344882e-05,"ENSG00000140525","FANCI",2471,-657
1.75829305831164e-05,"ENSG00000226632","UBE2V1P1",2472,-65
1.76402772287982e-05,"ENSG00000240583","AQP1",2473,-657
1.76618030253563e-05,"ENSG00000229337","AC079305.2",2474,13153
1.7674464562891e-05,"ENSG00000279632","AP003108.4",2475,221
1.77150535940018e-05,"ENSG00000232374","GPR79",2476,170
1.7766943931744e-05,"ENSG00000273763","AC007318.1",2477,5053
1.77741119002416e-05,"ENSG00000255435","AP001267.3",2478,610
1.77750573060552e-05,"ENSG00000236894","AL160287.1",2479,4126
1.78247956171476e-05,"ENSG00000105849","POLR1F",2480,-701
1.80568324008865e-05,"ENSG00000100982","PCIF1",2481,-1004
1.80568324008865e-05,"ENSG00000188153","COL4A5",2482,888
1.80568324008865e-05,"ENSG00000255920","CCND2-AS1",2483,5807
1.81070208275058e-05,"ENSG00000272843","AC211476.2",2484,344
1.81225272805388e-05,"ENSG00000280007","AC008079.1",2485,-954
1.81304109482062e-05,"ENSG00000125835","SNRPB",2486,3746
1.81345532837555e-05,"ENSG00000247151","CSTF3-DT",2487,-1210
1.8153105140378e-05,"ENSG00000166359","WDR88",2488,7921
1.83433774149147e-05,"ENSG00000226761","TAS2R46",2489,204
1.84511900922109e-05,"ENSG00000141741","MIEN1",2490,12
1.85463120422043e-05,"ENSG00000168116","KIAA1586",2491,-406
1.85955684745188e-05,"ENSG00000236018","AC004898.1",2492,-799
1.86151513201111e-05,"ENSG00000156298","TSPAN7",2493,-390
1.86464345616974e-05,"ENSG00000236304","AP001189.1",2494,-271
1.86948235597804e-05,"ENSG00000167642","SPINT2",2495,9613
1.87440007789247e-05,"ENSG00000182389","CACNB4",2496,448
1.87617102327335e-05,"ENSG00000157303","SUSD3",2497,-964
1.88044410541061e-05,"ENSG00000233041","PHGR1",2498,1428
1.88691782742114e-05,"ENSG00000233010","RPEP4",2499,208
1.8883781130028e-05,"ENSG00000176542","USF3",2500,-1429
1.88921051003054e-05,"ENSG00000100218","RSPH14",2501,-1316
1.88921051003054e-05,"ENSG00000259073","FOXN3-AS2",2502,-798
1.89726482632482e-05,"ENSG00000224727","FCF1P7",2503,-106
1.89726482632482e-05,"ENSG00000259453","AC087286.4",2504,1680
1.90423553217156e-05,"ENSG00000100629","CEP128",2505,-1167
1.90423553217156e-05,"ENSG00000227028","SLC8A1-AS1",2506,2008
1.90423553217156e-05,"ENSG00000272195","AL356512.1",2507,640
1.90478455350031e-05,"ENSG00000225726","AC007000.2",2508,292
1.90478455350031e-05,"ENSG00000227671","AL390728.4",2509,-105
1.90478455350031e-05,"ENSG00000231466","AL022324.2",2510,-654
1.90881774317185e-05,"ENSG00000169217","CD2BP2",2511,-535
1.90881774317185e-05,"ENSG00000224895","VPS26BP1",2512,182
1.91241405028532e-05,"ENSG00000124772","CPNE5",2513,-744
1.93944146914387e-05,"ENSG00000148225","WDR31",2514,-288
1.93944146914387e-05,"ENSG00000226777","FAM30A",2515,-453
